"","Name","slide","Group","dense_168","inception_res_389","inception_1150","inception_res_337","inception_res_454","dense_409","resnet_838","vgg_483","resnet_481","resnet_1848","dense_257","dense_236","dense_318","dense_352","dense_400","dense_133","vgg_27","inception_res_1232","inception_res_433","dense_596","dense_479","dense_725","resnet_2002","dense_52","inception_res_1268","vgg_264","dense_143","dense_311","dense_365","resnet_475","dense_447","inception_res_423","dense_382","inception_res_257","dense_714","dense_34","dense_368","vgg_335","dense_135","vgg_247","data"
"1043","201408463 MET.ndpi.h3.jpg","201408463","MET",0.0017902509,0.13040552,0.97149014,0.024347374,0.14325175,1.8428253,0,0.095170505,0.048025467,0,0.20954984,0.02742982,0.0013101136,0.0031921663,0.008044153,0.13291392,0.048557393,0.23055595,1.9267856,0.21507785,0.00087442267,0.053543326,2.422005,0.033563156,0.46029395,0.5845859,0.10739774,0.0012598569,0.00994808,0.0210833,0.5432294,1.0361632,0.001097204,0.15207323,1.0027895,0.4802444,0.022177523,0.02159225,0.06857083,0,"Test"
"1044","201408463 MET.ndpi.h30.jpg","201408463","MET",0.0015767142,0.09709705,0.03410728,0.038973656,0.13980986,1.9699142,0.0028941047,0.015933393,0.050764635,0.0020746551,0.31074518,0.01235412,0.0005479643,0.002293512,0.008867938,0.24217954,0.042109285,0.34300315,1.328495,0.059705697,0.0096154995,0.081721686,2.4836535,0.04136275,0.64378875,0.22525099,0.035210222,0.000691732,0.012052608,0.022434818,0.5284223,0.8860918,0.0014389697,0.04393646,0.550815,0.6020474,0.044922918,0.16442318,0.16568723,0,"Test"
"1045","201408463 MET.ndpi.h31.jpg","201408463","MET",0.00216933,0.7447261,0.09785169,0.3210577,0.2389194,1.8200622,0,0.055277638,0.04670348,0,0.29086676,0.027567783,0.0012661302,0.0030312974,0.010464442,0.14352736,0.045955706,0.22880536,0.9214561,0.26977593,0.0017709464,0.21156612,2.3579469,0.033955067,0.123568445,0.44257644,0.2097468,0.0014338335,0.009562293,0.025026226,0.524039,1.499841,0.0012055617,0.05405505,1.5323997,0.32546434,0.040412385,0.06778788,0.032356814,0.032086033,"Test"
"1046","201408463 MET.ndpi.h32.jpg","201408463","MET",0.0029285778,0.27859673,0.091267884,0.051128834,0.07580896,0.9992724,0,0.037385434,0.052686702,0,0.21485788,0.019914104,0.0006523986,0.002688356,0.008904937,0.17172824,0.063563526,0.1926792,1.0468588,0.64648664,0.01135353,0.17847785,2.478179,0.03902205,0.14701506,0.34352955,0.016683118,0.001375841,0.01165429,0.030289594,0.4294713,1.0783777,0.0020225067,0.14949593,0.7307139,0.5208291,0.019264387,0.065084845,0.13462007,0.003882257,"Test"
"1047","201408463 MET.ndpi.h33.jpg","201408463","MET",0.0035981068,0.21439296,0.08792952,0.082489945,0.17020069,1.3019056,0,0.1094322,0.0522513,0,0.19468148,0.03057734,0.0013831038,0.0027795983,0.008407238,0.17047006,0.05738079,0.31779128,2.0234106,0.07891911,0.00079952757,0.1521675,2.3849459,0.032623123,0.105630204,0.41344857,0.16052835,0.001080581,0.008751348,0.031111596,0.47708145,1.1616157,0.0012816577,0.89083284,1.8822821,0.27746463,0.017629853,0,0.0688289,0,"Test"
"1048","201408463 MET.ndpi.h34.jpg","201408463","MET",0.002297471,0.755434,0.014902009,0.44172776,0.020736769,1.0040753,0,0.028433938,0.037700467,0,0.24066988,0.026476653,0.00086759607,0.0019627113,0.006853757,0.21880114,0.061287615,0.15097386,1.7312598,0.3543261,0.0008070194,0.23644969,2.4354296,0.034077402,0.005394516,0.48801932,0.22551595,0.0012955213,0.009333848,0.019717796,0.39061406,1.62002,0.0008523754,0.16895711,0.6795199,0.21247207,0.033880636,0.02864497,0.10665216,0.04917131,"Test"
"1049","201408463 MET.ndpi.h35.jpg","201408463","MET",0.0015165488,0.26994696,0.27901578,0.32530496,0.4116903,1.5742259,0.00014029717,0.07910928,0.050746158,0,0.15490438,0.033606302,0.0012314217,0.0029242905,0.0065560546,0.14911462,0.11193496,0.5093422,1.4869096,0.8907723,0.00088638335,0.28352308,2.3984206,0.036312226,0.56715125,0.49000946,0.16803746,0.0012674818,0.0076318835,0.031811148,0.47170714,1.8378081,0.001662925,0.06391819,0.521752,0.48989165,0.018481243,0.012952416,0.070860945,0.017093712,"Test"
"1050","201408463 MET.ndpi.h36.jpg","201408463","MET",0.0016739318,0.6289345,0.040863417,0.13892017,0.38004345,1.1387523,0.0031945559,0.019911554,0.056566782,0.0010202029,0.29033858,0.021677269,0.0004284069,0.0019395392,0.006311167,0.2096758,0.044334684,0.23878084,0.1421337,0.42462677,0.00926283,0.91098,2.5183125,0.037887234,0.092474006,0.25289202,0.056706496,0.0011254756,0.01478757,0.020102412,0.5436327,0.59586406,0.0021558853,0.21106625,0.69309825,0.498577,0.03714111,0.0022591222,0.16384888,0,"Test"
"1051","201408463 MET.ndpi.h37.jpg","201408463","MET",0.0028183155,0.94557303,0.459091,0.27163887,0.28787237,0.8679664,0,0.009256617,0.06254265,0,0.24796939,0.027109737,0.00068232685,0.0020182752,0.00791643,0.21480419,0.06951177,0.38930103,1.4050363,0.59984183,0.003051896,0.057562076,2.3982038,0.040584195,0.626383,0.5239517,0.18561855,0.0013868982,0.009126846,0.031235011,0.4653063,0.5549274,0.0011348544,0.18595262,0.35248557,0.28440014,0.028576937,0,0.11294047,0,"Test"
"1052","201408463 MET.ndpi.h38.jpg","201408463","MET",0.0020174999,0.33957055,0.015895203,0.08986833,0.14803375,1.4533089,2.13263e-05,0.06162971,0.04752189,0,0.15458347,0.01663792,0.0013687862,0.0024049645,0.0093620885,0.20483531,0.07661717,0.16885489,2.2008452,0.3611328,0.004139664,0.40371212,2.5563598,0.04455565,0.40712354,0.47375688,0.059427734,0.0014285163,0.0068513197,0.017319202,0.3429771,1.2235842,0.0011822622,0.04999348,0.7887318,0.47086942,0.03353659,0.012286034,0.117425665,0,"Test"
"1053","201408463 MET.ndpi.h39.jpg","201408463","MET",0.0023573688,0.66626966,0.55067027,0.48944667,0.31838128,1.5570287,0,0.06815816,0.046010904,0,0.21793373,0.026650866,0.0009734035,0.003063677,0.0076614935,0.14644548,0.03133391,0.5302548,1.8074833,0.10613429,0.0015274143,0.86612827,2.3744931,0.041990776,0.28516814,0.6853519,0.1768393,0.0011833489,0.010070869,0.025851782,0.55184776,1.2125837,0.0011594794,0.22410877,1.151065,0.48545521,0.03321169,0.017886639,0.07608346,0,"Test"
"1054","201408463 MET.ndpi.h4.jpg","201408463","MET",0.0025891897,1.1392522,0.03856322,0.27012524,0.19490664,1.4115806,0,0.030803705,0.046544723,0,0.18698229,0.02940475,0.0010061607,0.002507533,0.009344957,0.12931548,0.12993461,0.37610495,1.5266471,0.20063788,0.0015654886,0.14397101,2.4673247,0.032716185,0.054986354,0.38090286,0.12649591,0.0011894314,0.011178808,0.0177476,0.52162784,1.0415932,0.0013259151,0.28214875,0.5248452,0.3288994,0.014287852,0.08769983,0.0993599,0,"Test"
"1055","201408463 MET.ndpi.h40.jpg","201408463","MET",0.0025159495,0.9552884,0.5973941,0.024682187,0.1545909,1.1537844,0.00017407475,0.06514377,0.05086242,0,0.20294254,0.02388831,0.0009993085,0.0025012435,0.011991719,0.15939724,0.06694216,0.37872073,2.0745103,0.40827242,0.0021547137,0,2.4304996,0.03573874,0.10528797,0.44586745,0.22980723,0.001471147,0.013109135,0.024205327,0.518598,2.4761455,0.001044631,0.09473597,1.0739905,0.27275413,0.01987258,0.015556189,0.09111019,0.014981257,"Test"
"1056","201408463 MET.ndpi.h41.jpg","201408463","MET",0.002489685,0.48980683,0.09061397,0.36770225,0.1784373,1.5279082,0,0.045055248,0.054557636,0,0.25384837,0.027991194,0.0014533361,0.0026901506,0.0123467,0.12946817,0.058450796,0.16750824,0.8287482,0.2712869,0.0013795429,0.02844073,2.3483565,0.028811399,0.070374444,0.4127772,0.44109267,0.001864247,0.009465488,0.02730495,0.5197931,2.056525,0.0015274673,0.20736216,1.2271792,0.24285895,0.020956542,0.0017289476,0.023724495,0.011884548,"Test"
"1057","201408463 MET.ndpi.h42.jpg","201408463","MET",0.002067435,0.6148789,0.5480089,0.39631984,0.48107544,1.1067766,0,0.030273225,0.047602925,0,0.16468155,0.015902055,0.00086440064,0.0020003654,0.007644902,0.24891803,0.101557925,0.9099532,3.4692414,0.7887632,0.0015822002,2.7238798,2.4771805,0.04175452,1.004968,0.58628416,0.10923078,0.0015542536,0.012773015,0.021824636,0.44097847,1.0783322,0.0020907389,0.16784012,1.2327666,0.38338634,0.029177643,0.0010354831,0.12471202,0.00020226122,"Test"
"1058","201408463 MET.ndpi.h43.jpg","201408463","MET",0.002152833,0.5866193,0.45658362,0.2266794,0.041604802,1.382834,0.0018170853,0.026744237,0.05096316,0,0.17925464,0.024665155,0.00085392664,0.002391277,0.0058679874,0.22759543,0.091915,0.21709941,2.211517,0.19961327,0.0037740767,0.4742148,2.4537427,0.03840563,0.20129082,0.5139284,0.26538092,0.0011221954,0.0062069907,0.025688758,0.4126875,1.7565925,0.0014104474,0.32393712,0.99263656,0.29177505,0.020433309,0,0.07312346,0,"Test"
"1059","201408463 MET.ndpi.h44.jpg","201408463","MET",0.0030168763,0.67314285,0.2289364,0.2897455,0.035801075,1.272074,0,0.113211036,0.047202587,0,0.17055196,0.026712481,0.0011550447,0.0028516748,0.008599368,0.13155949,0.033631377,0.2632803,1.4329892,0.114685,0.0011791866,0.063495025,2.3742664,0.03265739,0.34628734,0.45861757,0.13375281,0.0012798969,0.012155306,0.021852344,0.5473169,1.9190608,0.000974504,0.46177036,0.9988422,0.4872913,0.02921342,0.015372562,0.07924329,0.025884308,"Test"
"1060","201408463 MET.ndpi.h45.jpg","201408463","MET",0.0011792199,0.32453787,0.34463388,0.1356062,0.0075578983,1.5916011,0,0,0.044501208,0,0.1451387,0.014122419,0.00089720637,0.0019619495,0.0036525705,0.16035923,0.06754515,0.3362172,1.3478023,0.3505703,0.0037127945,3.5680249,2.4329698,0.036203627,0.5010589,0.36490312,0.15229428,0.0005067442,0.01705995,0.015533595,0.32732123,0.44751668,0.00094640034,0.28229257,0.58256865,0.63062114,0.050050657,0.061832856,0.11022866,0.033382263,"Test"
"1061","201408463 MET.ndpi.h46.jpg","201408463","MET",0.0020781949,0.50628924,0.02245532,0.0741772,0.024341244,1.3085092,0,0.082283996,0.046254,0,0.20702086,0.027173763,0.0012948671,0.0031437,0.009640462,0.17557296,0.03642494,0.091912895,1.2312787,0.20506692,0.0019028526,0.048895203,2.3390293,0.03958866,0.5572027,0.42229983,0.12141481,0.0014249447,0.0071403827,0.023449613,0.35964093,1.502151,0.0011992313,0.2955752,0.69730157,0.39522302,0.04024241,0.007105801,0.11495308,0.0036045325,"Test"
"1062","201408463 MET.ndpi.h47.jpg","201408463","MET",0.0020888718,0.3838881,0.16003904,0.6315628,0.03252836,1.4275081,0,0.059410457,0.046652112,0.0005171518,0.25573042,0.029294468,0.0011618569,0.002398938,0.006349657,0.20373218,0.055084392,0.12105519,1.3051404,0.21209858,0.0007484913,0.3137071,2.4653974,0.03183021,0.06949679,0.4338384,0.21338253,0.0010594634,0.009043216,0.01980963,0.49514747,1.718283,0.0014406268,0.6361258,1.8450764,0.21996462,0.009552261,0,0.035628606,0,"Test"
"1063","201408463 MET.ndpi.h48.jpg","201408463","MET",0.0033513864,0.3545559,1.1604073,0.39429674,0.17796433,1.2289147,0,0.036426105,0.04578958,0,0.17439175,0.025442876,0.0012378284,0.0020888932,0.007336986,0.17073473,0.089973666,0.31251833,0.82739186,0.41719288,0.0009699963,0.35104156,2.499756,0.035508834,0.029028261,0.5121327,0.14818569,0.0011410853,0.008935541,0.022154372,0.5573097,1.0480886,0.0014161151,0.058612447,0.29215136,0.41641286,0.021663783,0.05605609,0.05803768,0,"Test"
"1064","201408463 MET.ndpi.h49.jpg","201408463","MET",0.0019744164,0.7254875,0.6728088,0.22698049,0.51017094,1.2920027,0.00274176,0.025292987,0.056238618,0,0.32893005,0.029292189,0.0008657865,0.0027268075,0.007178139,0.13043895,0.04990896,0.4736248,1.281079,0.23478718,0.00484512,0.27354875,2.466942,0.037879128,0.20748052,0.24534346,0.08017282,0.0011605547,0.008421605,0.028931795,0.46284088,1.2582828,0.0017382377,0.098420985,0.4196932,0.4712669,0.020125696,0.04788192,0.10049552,0.010026372,"Test"
"1065","201408463 MET.ndpi.h5.jpg","201408463","MET",0.0023617435,0.08609907,1.0132434,0.27131003,0.22235958,1.8644022,0,0.01662215,0.045467652,0,0.16251972,0.01612559,0.0005028791,0.0023047002,0.003528281,0.14315102,0.10397794,0.19448149,1.5575211,1.6245477,0.0044779526,3.8767292,2.5344713,0.035385583,0.6548991,0.27171493,0.022852264,0.0010478371,0.0149540715,0.016182974,0.39001223,0.20101091,0.00065035967,0.25761342,0,0.6172557,0.032054693,0.19003506,0.11000534,0.34329212,"Test"
"1066","201408463 MET.ndpi.h50.jpg","201408463","MET",0.0026579688,0.90652776,0.010949587,0.14563511,0.18255818,1.5651946,0,0.04409591,0.04886286,0,0.20764336,0.02574276,0.0012969136,0.0025407078,0.009574537,0.13028045,0.102434605,0.40172398,1.5435808,0.11631067,0.0012822439,0.36927694,2.4555037,0.02885639,0.048116162,0.5995289,0.20051344,0.0016238984,0.012210314,0.02515139,0.6649051,1.7493751,0.001783936,0.67369103,1.3214835,0.45634693,0.015439824,0.008230023,0.04916309,0.0036350496,"Test"
"1067","201408463 MET.ndpi.h51.jpg","201408463","MET",0.0029859575,0.5096161,0.970713,0.33177903,0.22955719,0.6172986,0,0.003013605,0.033420186,0,0.25055027,0.014313079,0.0009599666,0.0012707347,0.0049747787,0.23956224,0.01878632,0.20886348,1.5694858,0.7619374,0.0023829518,0.06731206,2.4324985,0.040333096,0.39545622,0.45189917,0.063415915,0.0011504323,0.0053984914,0.021614281,0.46421713,1.1224215,0.00053269224,0.10932686,0.4181202,0.28172666,0.025213731,0.11454592,0.068961374,0.017225377,"Test"
"1068","201408463 MET.ndpi.h6.jpg","201408463","MET",0.0027776267,0.50900435,0,0.13078214,0.07927982,1.0672041,0.0009543263,0.043389224,0.0403861,0.00020587201,0.19202283,0.020115443,0.00086866214,0.0021976533,0.009969756,0.18915927,0.08885871,0.1714101,1.1774759,0.2772073,0.004186485,0.14695469,2.4283025,0.027515294,0.08056468,0.37583297,0.040522445,0.001865414,0.009829713,0.02040272,0.4750224,1.8753407,0.0013534544,0.7551091,0.6995295,0.5499029,0.025715094,0.009444743,0.10221126,0.00024453187,"Test"
"1069","201408463 MET.ndpi.h7.jpg","201408463","MET",0.002151003,0.8902928,2.0382612,0.41931984,0.22485429,1.3475041,0.0022549871,0.029050607,0.050678,0.001071256,0.19974963,0.030208208,0.0010556162,0.0027379254,0.007338401,0.21160915,0.04599619,0.6251919,1.9017959,0.22043236,0.0029217969,0.10628377,2.4771476,0.035002775,0.26304647,0.37407756,0.17227575,0.001107369,0.008301381,0.022288783,0.3771274,1.7286844,0.002263444,0.47631013,1.1495863,0.12431956,0.01877306,0.013111318,0.027160158,0.001215977,"Test"
"1070","201408463 MET.ndpi.h8.jpg","201408463","MET",0.0032387646,0.72689134,1.7768183,0.31163192,0.042239916,0.76192856,0,0.005935454,0.03497925,0,0.16451183,0.014803028,0.000635702,0.0017192226,0.007786993,0.19940291,0.045854457,0.28020132,0.93689317,1.803242,0.0043250415,0.26691693,2.5559464,0.028244602,0.18661581,0.48041,0.20759577,0.001434571,0.014897495,0.021982444,0.45320168,0.53447586,0.0013751505,0.1216305,0.29084113,0.5134472,0.027165975,0.018647473,0.11545925,0.050803646,"Test"
"1071","201408463 MET.ndpi.h9.jpg","201408463","MET",0.0023526165,0.99897295,1.1969208,0.84098226,0.048912358,1.6023402,0,0.058219098,0.050259173,0,0.24494383,0.021959575,0.0010247086,0.0022928875,0.009426883,0.14659624,0.07932095,0.16814299,1.0981592,0.26210395,0.0013869926,0.45135358,2.4188209,0.031047361,0.010982373,0.6374512,0.22501108,0.0012476805,0.018921306,0.023460904,0.5694968,2.4611235,0.0016380479,0.23850565,1.1095144,0.24820785,0.009886625,0.0028060856,0.08855829,0,"Test"
"1225","201409042 DIFF.ndpi.h1.jpg","201409042","DIFF",0.0024000525,0.58983666,0.14980048,0.24605265,0.107229,1.6570023,0.0003629558,0.06037214,0.049839526,0,0.18318355,0.022111757,0.0016573868,0.0028313932,0.0068455315,0.1514463,0.045013066,0.24087659,1.1265807,0.14592853,0.00082375796,0.5310999,2.5045402,0.03913066,0.2183206,0.50545824,0.122718886,0.0011771027,0.0104074525,0.022176798,0.49850142,1.8809601,0.001320824,0.26084632,1.3438503,0.61890113,0.020902596,0.048997626,0.055092253,0.013948934,"Test"
"1226","201409042 DIFF.ndpi.h10.jpg","201409042","DIFF",0.0021982428,0.25367326,0.4265894,0.48652276,0.023765894,1.2017812,0.00051051256,0.059400767,0.046657562,1.8195231e-05,0.30101737,0.019840274,0.0008934786,0.0018700961,0.0071157794,0.27534896,0.008850041,0.16608271,1.3489804,0.17392425,0.004550144,0.36588386,2.3976398,0.053745504,0.39997727,0.2706772,0.07180813,0.00089438236,0.006631619,0.025013968,0.3681868,1.1245571,0.0010636969,0.07743819,0.2297954,0.36600757,0.048130073,0.05111602,0.12639813,0.026741138,"Test"
"1227","201409042 DIFF.ndpi.h11.jpg","201409042","DIFF",0.002040591,0.6886886,0.36914107,0.90692085,0.4816846,1.3159578,0,0.07580808,0.044240374,0.00041053732,0.25844613,0.02832059,0.0010774528,0.0028755423,0.0083494,0.1548209,0.05832771,0.32465106,1.8565953,0.65816736,0.0024367906,0.4319915,2.3970783,0.035463568,0.28310025,0.46709874,0.20508587,0.0012901004,0.0114338705,0.019873336,0.54454845,2.4572134,0.0012779318,0.34068105,0.8104869,0.438377,0.01764296,0.12145602,0.05899587,0.05607123,"Test"
"1228","201409042 DIFF.ndpi.h12.jpg","201409042","DIFF",0.0018148735,0.86095124,0.1479596,0.22841005,0.19517285,1.8339894,0.003507507,0.17508824,0.05274453,0.002724903,0.20691083,0.02835084,0.001608802,0.00314524,0.0076454,0.09176877,0.084785454,0.18138066,1.4255486,0.36429033,0.0020008779,0.32491985,2.5218217,0.034390017,0.3459199,0.42846486,0.04821358,0.0010515187,0.0087589845,0.019961605,0.42375383,0.45772457,0.0007831915,0.058895893,0.37252614,0.5375095,0.026216794,0.15479347,0.043283306,0.084879644,"Test"
"1229","201409042 DIFF.ndpi.h13.jpg","201409042","DIFF",0.0012689537,0.5578244,0.5129482,0.49054676,0.052907635,1.4783758,0,0.029233286,0.04440122,0,0.17766489,0.021399258,0.0012761414,0.0025372463,0.006146347,0.150638,0.07374778,0.17639513,2.136907,0.19084148,0.0010412005,0.63350207,2.452156,0.031580225,0.10277926,0.7022301,0.09334625,0.001157427,0.009565234,0.015576548,0.5316193,1.9005481,0.0015631914,0.38449344,1.235724,0.39197028,0.008857519,0.011758239,0.038528103,0,"Test"
"1230","201409042 DIFF.ndpi.h14.jpg","201409042","DIFF",0.003104623,0.3981713,0.07858139,0.35383525,0.05561352,1.8029047,0,0.107562505,0.04955977,0,0.22619392,0.021344218,0.001311156,0.002153216,0.005664547,0.2124787,0.17900272,0.109809436,1.3776333,0.0029031318,0.0010470059,0.0655535,2.507386,0.038081996,0.023026468,0.6187161,0.13152303,0.0014646896,0.01800078,0.021136386,0.752919,2.098296,0.0019451594,0.7578875,1.2702017,0.30932057,0.018083412,0.0069729425,0.039857943,0.036056828,"Test"
"1231","201409042 DIFF.ndpi.h15.jpg","201409042","DIFF",0.0021550753,0.8042336,0.29524422,0.036792554,0.67928857,0.8706165,8.316429e-05,0.0254212,0.05009276,0.0008453009,0.35953692,0.018698938,0.0005440294,0.0020979252,0.006875108,0.20502256,0.0061369254,0.24513648,1.2503307,0.26487637,0.005248705,0.23795022,2.5078168,0.039669868,0.09804149,0.17740867,0.012779438,0.0010713572,0.011062495,0.020582488,0.3275295,0.06772878,0.0010799725,0.06083989,0.78111506,0.584467,0.03705364,0.13759534,0.15602264,0.00330131,"Test"
"1232","201409042 DIFF.ndpi.h16.jpg","201409042","DIFF",0.0021858392,0.229109,0.8965357,0.29602528,0.0007333598,1.2108094,0,0.13691165,0.041247983,0,0.15494028,0.022777397,0.0010793234,0.0027924892,0.0030598468,0.11243985,0.061389536,0.05507961,1.2726448,0.27613622,0.0029427786,2.2047167,2.3431654,0.041718706,0.43746835,0.38406166,0.017559078,0.0007614577,0.007912486,0.024247352,0.27768415,0.74333936,0.00094765605,0.106660105,0.10476211,0.7560094,0.023693504,0.05467247,0.08308361,0.112176895,"Test"
"1233","201409042 DIFF.ndpi.h17.jpg","201409042","DIFF",0.0014872769,0.48218432,0,0.41606846,0.15429987,1.7149028,0,0.03671028,0.040971506,0.0004650841,0.1630249,0.022564214,0.0008526645,0.0023767205,0.008440129,0.17640394,0.084120266,0.27261052,2.0616438,0.7211451,0.0021392165,0.9764419,2.4401743,0.042543035,0.6951658,0.51077247,0.1762843,0.0012708321,0.009458384,0.020569745,0.45846164,1.8531141,0.0010194512,0.44755185,0.870504,0.30333972,0.011389646,0.045279615,0.11471687,0.014656138,"Test"
"1234","201409042 DIFF.ndpi.h18.jpg","201409042","DIFF",0.0026085188,0.31014147,0.8865433,0.22553626,0.037227463,2.195297,0.0015259908,0.122869775,0.04996831,0.001110656,0.21868427,0.02735574,0.0011828574,0.0026490546,0.0053124395,0.1302731,0.06485145,0.22529365,1.572906,0.09746759,0.0011608833,0.67388475,2.5011466,0.038715947,0.34214878,0.6519608,0.30188876,0.001139862,0.015299206,0.019280046,0.6985196,1.4244369,0.0015134359,0.23835242,0.91127074,0.3438118,0.008070689,0.10038757,0.013370699,0.009895908,"Test"
"1235","201409042 DIFF.ndpi.h19.jpg","201409042","DIFF",0.0033112494,0.53031945,0.046637055,0.25147328,0.22533354,1.8738312,0.0011439908,0.029093284,0.0568401,0.0027761022,0.40639958,0.029044881,0.00073239015,0.0015508548,0.0062939934,0.26013607,0,0.13581714,0.22349483,0.56766206,0.0026110513,0.63982785,2.5728335,0.04477234,0.101964496,0.15009294,0.018043716,0.00053452933,0.007479723,0.018656207,0.38253036,0.037131596,0.00089043606,0.088245295,0.052705046,0.4593712,0.039785653,0.10857776,0.14280047,0.007063405,"Test"
"1236","201409042 DIFF.ndpi.h2.jpg","201409042","DIFF",0.00250281,0.7654218,0.082590915,0.96554756,0.034749325,1.3986633,0,0.037803806,0.058226075,0.0007586333,0.20576783,0.022668466,0.001563029,0.0023297458,0.0072909,0.11118804,0.07571912,0.21374272,1.60733,0.2941048,0.001737847,0.16091384,2.4762447,0.039685484,0.0675422,0.596117,0.23489162,0.0009415922,0.011804513,0.02040469,0.5715381,2.4436126,0.0013911765,0.20918705,1.0463305,0.40118828,0.02932541,0.09040277,0.016430857,0.012553073,"Test"
"1237","201409042 DIFF.ndpi.h20.jpg","201409042","DIFF",0.0029869806,0.63307333,0.3803135,0.3395499,0.47472894,1.1519003,0.0013185861,0.03637481,0.052858606,0,0.19595784,0.027719053,0.00087355863,0.0025329152,0.013758425,0.19342142,0.117300056,0.52565825,2.3002796,0.58811206,0.0037465238,0.035673995,2.46916,0.036149833,0.48494494,0.42197305,0.12413644,0.0015444066,0.010396753,0.020736845,0.6118451,1.8030032,0.0013587744,0.7738211,1.5550439,0.33832932,0.020210993,0.16670743,0.10534841,0.017956669,"Test"
"1238","201409042 DIFF.ndpi.h21.jpg","201409042","DIFF",0.0021198788,0.61734176,0.05782433,0.5987475,0.15803096,1.2363025,0,0.050883155,0.044312984,0,0.21531434,0.021751894,0.0015173411,0.0023086537,0.004421062,0.16770978,0.11817424,0.38405186,1.5933783,0.18425196,0.0013812581,0.9776945,2.48652,0.04698321,0.25040275,0.6669543,0.283009,0.00085536094,0.010487516,0.014862002,0.50458586,2.0511389,0.0013497875,0.06456165,1.1381927,0.2867185,0.026156526,0.010338828,0.021004941,0.00270357,"Test"
"1239","201409042 DIFF.ndpi.h22.jpg","201409042","DIFF",0.0021395178,0.25439674,0.11075755,0.104844935,0.03590482,1.6327947,0,0.15331243,0.048902627,0.00047103481,0.3272954,0.017583761,0.00084782066,0.0021409886,0.006127315,0.24617334,0.0035132347,0.2384504,1.1499057,0.14349866,0.0051035048,0.34196,2.4510758,0.042645298,0.83268636,0.2257669,0.0637973,0.0008775245,0.011556738,0.02577131,0.41842794,0.50417614,0.0013535176,0.22811149,0.63889015,0.5928324,0.038685404,0.13396956,0.1291633,0.018829418,"Test"
"1240","201409042 DIFF.ndpi.h23.jpg","201409042","DIFF",0.0017771804,0.77257514,0.31359822,0.9781824,0.027669035,1.3313009,0.0009967259,0.07769951,0.049272217,0.00016584931,0.19140422,0.02236459,0.0011521761,0.002536612,0.004539674,0.26004294,0.08536656,0.15841903,1.7426155,1.2889756,0.0019303922,0.733649,2.4372067,0.04121688,0.5087343,0.4334089,0.3356574,0.00093337195,0.005237418,0.023253925,0.3782579,2.2294812,0.001212553,0.5911935,0.21167983,0.36101934,0.017885769,0.056160953,0.035838258,0.0067533716,"Test"
"1241","201409042 DIFF.ndpi.h24.jpg","201409042","DIFF",0.0015254334,0.7456755,0.43838924,0.43000558,0.024263158,1.1371777,0,0.00095489563,0.0445116,0,0.16738816,0.020288194,0.0009193758,0.0023607204,0.004599948,0.16745101,0.06608019,0.1687935,1.6992384,0.6068064,0.0006040446,1.1504706,2.43017,0.03444722,0.48801154,0.80250674,0.04578532,0.00079901813,0.009418583,0.020091424,0.55464226,1.0904003,0.0015628826,0.07809652,0.82029575,0.38377368,0.010095672,0.006011547,0.0505182,0.020735445,"Test"
"1242","201409042 DIFF.ndpi.h25.jpg","201409042","DIFF",0.0022005872,0.50348204,0.8932059,0.7694924,0.24206987,0.81198984,0,0.04652741,0.040693074,0,0.18001609,0.02179638,0.0010787005,0.0018127813,0.007065582,0.2050854,0.16256276,0.81177676,2.6787674,0.66681284,0.003768486,1.8217216,2.4224536,0.043510534,1.0774181,0.38242686,0.074057475,0.0012542028,0.009308964,0.018355774,0.3442034,2.0672615,0.0012651756,0.23923758,0.6454796,0.42080355,0.020046826,0.12848592,0.062803015,0.026170637,"Test"
"1243","201409042 DIFF.ndpi.h26.jpg","201409042","DIFF",0.002322059,0.15049249,2.0544136,0.14285976,0.41785994,1.98562,0,0.14681672,0.0537108,0.0005435019,0.20663527,0.021053782,0.0009491452,0.0029138227,0.007684413,0.20633169,0.070451155,0.80914396,2.6684191,0.063509196,0.0016572044,0.97487795,2.522702,0.04430865,1.1922364,0.51305544,0.22419801,0.0015065384,0.013596694,0.018634826,0.6702743,1.4364357,0.001507603,0.27723786,1.3450882,0.33729488,0.009702304,0.037799742,0.042659774,0.023656845,"Test"
"1244","201409042 DIFF.ndpi.h27.jpg","201409042","DIFF",0.0026197813,0.44017136,0.42206,0.63018143,0.10594925,0.95616347,0,0.016012862,0.044604555,0.0011121351,0.2768941,0.019069172,0.00048516068,0.0011817084,0.00656384,0.33005926,0.113727465,0.154137,1.0156783,1.2733301,0.00473244,0.67229027,2.5841138,0.02602362,0.2870505,0.13117105,0.022643298,0.00091007643,0.01787326,0.022994854,0.28980887,0.4345226,0.0014006287,1.0106169,0.96016824,0.62253636,0.05531618,0.25995648,0.20067416,0.026251297,"Test"
"1245","201409042 DIFF.ndpi.h28.jpg","201409042","DIFF",0.002431178,0.68027246,0.9261409,0.21153428,0.22250311,1.1940323,0,0.06391345,0.049641956,0,0.16098413,0.025964824,0.0010789831,0.0027042907,0.0040105167,0.14685962,0.065041095,0.073773965,2.2008445,0.08920222,0.0009690894,0.20032729,2.3824062,0.041138127,0.140108,0.43568876,0.08810952,0.000666031,0.0060754716,0.023242906,0.3962456,1.1524948,0.00094375666,0.32248002,0.5849362,0.5538344,0.017067125,0.011475558,0.0728721,0.00785856,"Test"
